pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Apio ,s/especificar,Paraguay,0.82,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Batata ,Colorada,Paraguay,0.24,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Berenjena ,s/especificar,Paraguay,0.51,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Brocoli ,s/especificar,Paraguay,0.7,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Calabaza,s/especificar,Paraguay,0.19,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Cebolla Colorada,Cabeza Colorada,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Coliflor,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Lechuga Criolla,Criolla,Paraguay,0.71,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Pimiento Verde,Verde,Paraguay,1.1,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Pimiento Rojo,Rojo,Paraguay,1.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Tomate Lisa,Lisa,Paraguay,0.79,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Tomate Santa Cruz,Santa Cruz,Paraguay,0.79,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Remolacha,s/especificar,Paraguay,0.55,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Zanahoria,s/especificar,Paraguay,0.48,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Zapallo,s/especificar,Paraguay,0.21,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Aguacate,s/especificar,Paraguay,0.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Banana,Carape,Paraguay,0.26,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Ciruela,s/especificar,Argentina,0,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Durazno,s/especificar,Paraguay,2.88,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Frutilla,s/especificar,Paraguay,4.49,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Kiwi,s/especificar,Brasil,2.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Limon,Taiti,Paraguay,0.38,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Mamon,Comun,Paraguay,0.48,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Mandarina,s/especificar,Paraguay,0.28,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Melon,Comun,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Manzana ,Roja,Argentina,1.2,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Manzana ,Verde,Argentina,1.19,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Mango,Injertado,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Naranja,Comun,Paraguay,0.42,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Pera,s/especificar,Paraguay,1.05,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Piña,Abacaxi,Argentina,0.39,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Pomelo,s/especificar,Paraguay,0.18,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Sandia,s/especificar,Brasil,2.29,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Uva,Blanca,Brasil,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Uva ,Negra ,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Uva,Rosada,Brasil,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Aji,s/especificar,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Ajo ,s/especificar,Argentina,3.38,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Apio ,s/especificar,Paraguay,0.9,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Batata ,Colorada,Paraguay,0.23,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Berenjena ,s/especificar,Paraguay,0.9,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Brocoli ,s/especificar,Paraguay,0.65,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Calabaza,s/especificar,Paraguay,0.25,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Cebolla Colorada,Cabeza Colorada,Argentina,0.39,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Coliflor,s/especificar,Paraguay,0.6,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Lechuga Criolla,Criolla,Paraguay,0.81,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Pimiento Verde,Verde,Paraguay,1.38,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Pimiento Rojo,Rojo,Paraguay,1.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Tomate Lisa,Lisa,Paraguay,0.77,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Tomate Santa Cruz,Santa Cruz,Paraguay,0.81,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Remolacha,s/especificar,Paraguay,0.53,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Zanahoria,s/especificar,Paraguay,0.54,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Junio,Zapallo,s/especificar,Paraguay,0.27,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Aguacate,s/especificar,Paraguay,0.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Banana,Carape,Paraguay,0.25,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Ciruela,s/especificar,Argentina,3.4,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Durazno,s/especificar,Paraguay,2.9,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Frutilla,s/especificar,Paraguay,3.48,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Kiwi,s/especificar,Brasil,2.36,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Limon,Taiti,Paraguay,0.28,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Mamon,Comun,Paraguay,0.54,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Mandarina,s/especificar,Paraguay,0.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Julio,Melon,Comun,Paraguay,,USD,Dolares
